Numero,goccia,tempo,di,discesa,(-),e,salita,(+),distanza,(mm),d.d.p.(V),temp,(gradi)
38,-18.76,1,513,24
38,3.36,1,513,24
38,-19.86,1,513,24
38,2.96,1,513,24
38,-20.45,1,513,24
38,3.31,1,513,24
38,-18.9,1,513,24
38,3.43,1,513,24
38,-20.66,1,513,24
38,3.22,1,513,24
38,-19.23,1,513,24
38,3.28,1,513,24
38,-19.63,1,513,24
38,3.33,1,513,24
39,-59.67,1,513,24
39,11.34,1,513,24
39,-54.28,1,513,24
39,11.53,1,513,24
39,-68.51,1,513,24
39,11.53,1,513,24
39,-53.41,1,513,24
39,11.69,1,513,24
39,-60.56,1,513,24
39,10.63,1,513,24
39,-60.08,1,513,24
39,11.84,1,513,24
40,-61.97,1,513,24
40,11.48,1,513,24
40,-66.97,1,513,24
40,10.75,1,513,24
42,-52.3,1,512,24
42,6.97,1,512,24
42,-55.86,1,512,24
42,7.61,1,512,24
43,-51.6,1,512,24
43,7.73,1,512,24
43,-54.27,1,512,24
43,6.24,1,512,24
44,-48.08,1,512,24
44,5.05,1,512,24
44,-47.32,1,512,24
44,5.3,1,512,24
45,5.79,1,512,24
45,-44.36,1,512,24
45,6.25,1,512,24
45,5.62,1,512,24
45,-44.15,1,512,24
45,6.16,1,512,24
45,-44.8,1,512,24
45,5.88,1,512,24
45,-46.1,1,512,24
45,6.04,1,512,24
46,-46.61,1,512,24
46,7.31,1,512,24
46,-47.1,1,512,24
46,6.93,1,512,24
46,-46.23,1,512,24
46,7.53,1,512,24
46,-46.98,1,512,24
46,7.1,1,512,24
47,12.02,1,512,24
47,-38.22,1,512,24
47,11.51,1,512,24
47,-41.25,1,512,24
47,12.03,1,512,24
47,-37.1,1,512,24
47,12.16,1,512,24
47,-40.42,1,512,24
47,12.07,1,512,24
47,-38.5,1,512,24
48,-50.27,1,512,24
48,8.31,1,512,24
48,-51.1,1,512,24
48,7.9,1,512,24
48,-50.87,1,512,24
48,8.23,1,512,24
48,-49.97,1,512,24
48,8.53,1,512,24
49,3.18,1,512,24
49,-40.97,1,512,24
49,3.71,1,512,24
49,-41.23,1,512,24
49,-40.57,1,512,24
49,3.54,1,512,24
50,4.81,1,512,24
50,-39.96,1,512,24
50,4.87,1,512,24
50,-42.38,1,512,24
51,-44.23,1,512,24
51,-43.94,1,512,24
51,6.67,1,512,24
51,-44.51,1,512,24
51,6.23,1,512,24
51,-43.87,1,512,24
51,7.03,1,512,24
51,6.81,1,512,24
52,-14.89,1,504,24
52,15.27,1,504,24
52,-15.39,1,504,24
52,15.37,1,504,24
52,-15.67,1,504,24
52,14.42,1,504,24
53,-32.17,1,504,24
53,5.74,1,504,24
53,-34.11,1,504,24
53,5.78,1,504,24
53,-32.93,1,504,24
53,5.74,1,504,24
53,-34.27,1,504,24
53,5.72,1,504,24
53,-32.84,1,504,24
53,5.57,1,504,24
53,-30.96,1,504,24
53,5.86,1,504,24
54,-67.79,1,504,24
54,10.96,1,504,24
54,-62.75,1,504,24
54,11.73,1,504,24
54,-65.62,1,504,24
55,-32.23,1,504,24
55,8.70,1,504,24
55,-33.80,1,504,24
55,8.62,1,504,24
55,-31.69,1,504,24
55,9.01,1,504,24
